timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/12/18 23:12:05.838, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 311.10 W
2025/12/18 23:12:06.839, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.05 W
2025/12/18 23:12:07.839, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 310.04 W
2025/12/18 23:12:08.839, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.02 W
2025/12/18 23:12:09.839, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 310.31 W
2025/12/18 23:12:10.839, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.76 W
2025/12/18 23:12:11.839, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.19 W
2025/12/18 23:12:12.839, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.57 W
2025/12/18 23:12:13.840, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 310.36 W
2025/12/18 23:12:14.840, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 309.97 W
2025/12/18 23:12:15.840, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7489 MiB, 10240 MiB, 71, 310.80 W
2025/12/18 23:12:16.840, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.56 W
2025/12/18 23:12:17.840, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.06 W
2025/12/18 23:12:18.840, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.09 W
2025/12/18 23:12:19.840, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.93 W
2025/12/18 23:12:20.840, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.76 W
2025/12/18 23:12:21.841, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.13 W
2025/12/18 23:12:22.841, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 308.48 W
2025/12/18 23:12:23.841, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.41 W
2025/12/18 23:12:24.841, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 310.21 W
2025/12/18 23:12:25.841, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 310.05 W
2025/12/18 23:12:26.841, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.47 W
2025/12/18 23:12:27.842, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 311.00 W
2025/12/18 23:12:28.842, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 309.76 W
2025/12/18 23:12:29.842, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 310.65 W
2025/12/18 23:12:30.842, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 309.10 W
2025/12/18 23:12:31.842, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 309.47 W
2025/12/18 23:12:32.842, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.48 W
2025/12/18 23:12:33.842, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.80 W
2025/12/18 23:12:34.843, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 309.88 W
2025/12/18 23:12:35.843, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 308.53 W
2025/12/18 23:12:36.843, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 310.46 W
2025/12/18 23:12:37.843, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7489 MiB, 10240 MiB, 71, 308.35 W
2025/12/18 23:12:38.843, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 310.47 W
2025/12/18 23:12:39.843, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.59 W
2025/12/18 23:12:40.843, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.38 W
2025/12/18 23:12:41.844, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.28 W
2025/12/18 23:12:42.844, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.26 W
2025/12/18 23:12:43.844, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 308.33 W
2025/12/18 23:12:44.844, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 311.40 W
2025/12/18 23:12:45.844, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 308.12 W
2025/12/18 23:12:46.844, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 309.18 W
2025/12/18 23:12:47.844, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 309.90 W
2025/12/18 23:12:48.845, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.00 W
2025/12/18 23:12:49.845, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.64 W
2025/12/18 23:12:50.845, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 308.90 W
2025/12/18 23:12:51.845, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.55 W
2025/12/18 23:12:52.845, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.60 W
2025/12/18 23:12:53.845, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 311.18 W
2025/12/18 23:12:54.845, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.91 W
2025/12/18 23:12:55.846, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.32 W
2025/12/18 23:12:56.846, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.43 W
2025/12/18 23:12:57.846, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 308.72 W
2025/12/18 23:12:58.846, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 311.05 W
2025/12/18 23:12:59.846, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.41 W
2025/12/18 23:13:00.846, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.72 W
2025/12/18 23:13:01.847, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 310.38 W
2025/12/18 23:13:02.847, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 308.50 W
2025/12/18 23:13:03.847, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 308.96 W
2025/12/18 23:13:04.847, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.86 W
2025/12/18 23:13:05.847, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 309.57 W
2025/12/18 23:13:06.847, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 310.45 W
2025/12/18 23:13:07.847, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 308.56 W
2025/12/18 23:13:08.848, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.13 W
2025/12/18 23:13:09.848, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.43 W
2025/12/18 23:13:10.848, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 308.72 W
2025/12/18 23:13:11.848, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 308.61 W
2025/12/18 23:13:12.848, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 309.15 W
2025/12/18 23:13:13.848, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.39 W
2025/12/18 23:13:14.849, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 310.14 W
2025/12/18 23:13:15.849, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 308.69 W
2025/12/18 23:13:16.849, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 308.88 W
2025/12/18 23:13:17.849, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 308.40 W
2025/12/18 23:13:18.849, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 310.14 W
2025/12/18 23:13:19.849, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.25 W
2025/12/18 23:13:20.849, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 309.71 W
2025/12/18 23:13:21.849, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.54 W
2025/12/18 23:13:22.850, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 308.68 W
2025/12/18 23:13:23.850, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.07 W
2025/12/18 23:13:24.850, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.34 W
2025/12/18 23:13:25.850, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.34 W
2025/12/18 23:13:26.850, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 310.25 W
2025/12/18 23:13:27.850, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 311.02 W
2025/12/18 23:13:28.851, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 310.69 W
2025/12/18 23:13:29.851, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 309.52 W
2025/12/18 23:13:30.851, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.66 W
2025/12/18 23:13:31.851, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 308.54 W
2025/12/18 23:13:32.851, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.96 W
2025/12/18 23:13:33.851, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.88 W
2025/12/18 23:13:34.851, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 310.75 W
2025/12/18 23:13:35.852, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 309.88 W
2025/12/18 23:13:36.852, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 307.72 W
2025/12/18 23:13:37.852, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 308.38 W
2025/12/18 23:13:38.852, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 309.65 W
2025/12/18 23:13:39.852, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 309.36 W
2025/12/18 23:13:40.852, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.88 W
2025/12/18 23:13:41.852, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.70 W
2025/12/18 23:13:42.853, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.62 W
2025/12/18 23:13:43.853, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.17 W
2025/12/18 23:13:44.853, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 309.53 W
2025/12/18 23:13:45.853, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 309.96 W
2025/12/18 23:13:46.853, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.70 W
2025/12/18 23:13:47.853, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.91 W
2025/12/18 23:13:48.853, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 310.44 W
2025/12/18 23:13:49.853, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 310.01 W
2025/12/18 23:13:50.854, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 310.10 W
2025/12/18 23:13:51.854, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 308.61 W
2025/12/18 23:13:52.854, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.65 W
2025/12/18 23:13:53.854, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.06 W
2025/12/18 23:13:54.854, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.96 W
2025/12/18 23:13:55.854, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.03 W
2025/12/18 23:13:56.854, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.50 W
2025/12/18 23:13:57.855, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 310.38 W
2025/12/18 23:13:58.855, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 307.15 W
2025/12/18 23:13:59.855, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 309.59 W
2025/12/18 23:14:00.855, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.64 W
2025/12/18 23:14:01.855, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 310.69 W
2025/12/18 23:14:02.855, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 308.90 W
2025/12/18 23:14:03.855, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.29 W
2025/12/18 23:14:04.856, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 308.71 W
2025/12/18 23:14:05.856, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.10 W
2025/12/18 23:14:06.856, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 311.20 W
2025/12/18 23:14:07.856, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.35 W
2025/12/18 23:14:08.856, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.35 W
2025/12/18 23:14:09.856, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.08 W
2025/12/18 23:14:10.856, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.30 W
2025/12/18 23:14:11.856, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 310.47 W
2025/12/18 23:14:12.857, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7489 MiB, 10240 MiB, 71, 307.45 W
2025/12/18 23:14:13.857, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.30 W
2025/12/18 23:14:14.857, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.35 W
2025/12/18 23:14:15.857, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 308.71 W
2025/12/18 23:14:16.857, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 309.61 W
2025/12/18 23:14:17.857, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.38 W
2025/12/18 23:14:18.857, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.55 W
2025/12/18 23:14:19.858, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.08 W
2025/12/18 23:14:20.858, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.55 W
2025/12/18 23:14:21.858, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 309.98 W
2025/12/18 23:14:22.858, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.31 W
2025/12/18 23:14:23.858, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.20 W
2025/12/18 23:14:24.858, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 309.79 W
2025/12/18 23:14:25.858, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.70 W
2025/12/18 23:14:26.859, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 311.64 W
2025/12/18 23:14:27.859, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 308.02 W
2025/12/18 23:14:28.859, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 309.80 W
2025/12/18 23:14:29.859, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.15 W
2025/12/18 23:14:30.859, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.50 W
2025/12/18 23:14:31.859, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 311.18 W
2025/12/18 23:14:32.859, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.47 W
2025/12/18 23:14:33.860, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.29 W
2025/12/18 23:14:34.860, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 308.31 W
2025/12/18 23:14:35.860, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 311.00 W
2025/12/18 23:14:36.860, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.17 W
2025/12/18 23:14:37.860, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 307.88 W
2025/12/18 23:14:38.860, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.01 W
2025/12/18 23:14:39.861, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 306.49 W
2025/12/18 23:14:40.861, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 308.70 W
2025/12/18 23:14:41.861, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 311.09 W
2025/12/18 23:14:42.861, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.71 W
2025/12/18 23:14:43.861, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.13 W
2025/12/18 23:14:44.861, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 310.04 W
2025/12/18 23:14:45.861, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 311.36 W
2025/12/18 23:14:46.862, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.28 W
2025/12/18 23:14:47.862, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.75 W
2025/12/18 23:14:48.862, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 311.39 W
2025/12/18 23:14:49.862, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.03 W
2025/12/18 23:14:50.862, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 310.52 W
2025/12/18 23:14:51.862, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.09 W
2025/12/18 23:14:52.863, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.83 W
2025/12/18 23:14:53.863, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.83 W
2025/12/18 23:14:54.863, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.99 W
2025/12/18 23:14:55.863, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 311.96 W
2025/12/18 23:14:56.863, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 308.80 W
2025/12/18 23:14:57.863, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.38 W
2025/12/18 23:14:58.863, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 310.81 W
2025/12/18 23:14:59.863, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 308.95 W
2025/12/18 23:15:00.864, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.30 W
2025/12/18 23:15:01.864, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.75 W
2025/12/18 23:15:02.864, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 310.06 W
2025/12/18 23:15:03.864, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.56 W
2025/12/18 23:15:04.864, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 310.61 W
2025/12/18 23:15:05.864, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.26 W
2025/12/18 23:15:06.864, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.08 W
2025/12/18 23:15:07.865, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 309.35 W
2025/12/18 23:15:08.865, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.31 W
2025/12/18 23:15:09.865, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 309.16 W
2025/12/18 23:15:10.865, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 311.02 W
2025/12/18 23:15:11.865, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.88 W
2025/12/18 23:15:12.865, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.08 W
2025/12/18 23:15:13.865, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.01 W
2025/12/18 23:15:14.866, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 310.23 W
2025/12/18 23:15:15.866, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7489 MiB, 10240 MiB, 71, 308.19 W
2025/12/18 23:15:16.866, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.75 W
2025/12/18 23:15:17.866, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.35 W
2025/12/18 23:15:18.866, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 307.62 W
2025/12/18 23:15:19.866, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 308.52 W
2025/12/18 23:15:20.866, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 309.12 W
2025/12/18 23:15:21.867, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 309.66 W
2025/12/18 23:15:22.867, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.15 W
2025/12/18 23:15:23.867, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 308.26 W
2025/12/18 23:15:24.867, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 310.09 W
2025/12/18 23:15:25.867, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 308.98 W
2025/12/18 23:15:26.867, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 309.03 W
2025/12/18 23:15:27.868, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.17 W
2025/12/18 23:15:28.868, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.83 W
2025/12/18 23:15:29.868, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.94 W
