timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/12/18 20:20:38.343, NVIDIA GeForce RTX 3080, 99 %, 85 %, 2987 MiB, 10240 MiB, 72, 312.00 W
2025/12/18 20:20:39.343, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2987 MiB, 10240 MiB, 72, 312.72 W
2025/12/18 20:20:40.343, NVIDIA GeForce RTX 3080, 99 %, 85 %, 2976 MiB, 10240 MiB, 73, 311.44 W
2025/12/18 20:20:41.343, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2976 MiB, 10240 MiB, 72, 312.29 W
2025/12/18 20:20:42.343, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2976 MiB, 10240 MiB, 72, 312.41 W
2025/12/18 20:20:43.343, NVIDIA GeForce RTX 3080, 99 %, 87 %, 2976 MiB, 10240 MiB, 73, 312.04 W
2025/12/18 20:20:44.344, NVIDIA GeForce RTX 3080, 97 %, 84 %, 2976 MiB, 10240 MiB, 72, 313.70 W
2025/12/18 20:20:45.344, NVIDIA GeForce RTX 3080, 99 %, 90 %, 2976 MiB, 10240 MiB, 73, 313.79 W
2025/12/18 20:20:46.344, NVIDIA GeForce RTX 3080, 98 %, 89 %, 2976 MiB, 10240 MiB, 72, 313.63 W
2025/12/18 20:20:47.344, NVIDIA GeForce RTX 3080, 98 %, 89 %, 2976 MiB, 10240 MiB, 72, 314.38 W
2025/12/18 20:20:48.344, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2976 MiB, 10240 MiB, 72, 311.01 W
2025/12/18 20:20:49.344, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2976 MiB, 10240 MiB, 73, 312.17 W
2025/12/18 20:20:50.345, NVIDIA GeForce RTX 3080, 99 %, 86 %, 2976 MiB, 10240 MiB, 73, 314.03 W
2025/12/18 20:20:51.345, NVIDIA GeForce RTX 3080, 98 %, 81 %, 2975 MiB, 10240 MiB, 73, 312.64 W
2025/12/18 20:20:52.345, NVIDIA GeForce RTX 3080, 99 %, 82 %, 2975 MiB, 10240 MiB, 73, 310.90 W
2025/12/18 20:20:53.345, NVIDIA GeForce RTX 3080, 99 %, 82 %, 2976 MiB, 10240 MiB, 72, 310.65 W
2025/12/18 20:20:54.345, NVIDIA GeForce RTX 3080, 99 %, 81 %, 2975 MiB, 10240 MiB, 73, 310.56 W
2025/12/18 20:20:55.345, NVIDIA GeForce RTX 3080, 99 %, 82 %, 2975 MiB, 10240 MiB, 73, 310.91 W
2025/12/18 20:20:56.345, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2975 MiB, 10240 MiB, 72, 310.29 W
2025/12/18 20:20:57.346, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2975 MiB, 10240 MiB, 72, 310.12 W
2025/12/18 20:20:58.346, NVIDIA GeForce RTX 3080, 99 %, 83 %, 2976 MiB, 10240 MiB, 73, 311.39 W
2025/12/18 20:20:59.346, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2975 MiB, 10240 MiB, 73, 312.41 W
2025/12/18 20:21:00.346, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2975 MiB, 10240 MiB, 73, 311.47 W
2025/12/18 20:21:01.346, NVIDIA GeForce RTX 3080, 99 %, 83 %, 2975 MiB, 10240 MiB, 73, 310.02 W
2025/12/18 20:21:02.346, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2975 MiB, 10240 MiB, 73, 311.15 W
2025/12/18 20:21:03.346, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2975 MiB, 10240 MiB, 73, 311.48 W
2025/12/18 20:21:04.347, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2975 MiB, 10240 MiB, 73, 310.88 W
2025/12/18 20:21:05.347, NVIDIA GeForce RTX 3080, 99 %, 83 %, 2975 MiB, 10240 MiB, 73, 309.64 W
2025/12/18 20:21:06.347, NVIDIA GeForce RTX 3080, 98 %, 81 %, 2975 MiB, 10240 MiB, 73, 310.55 W
2025/12/18 20:21:07.347, NVIDIA GeForce RTX 3080, 98 %, 81 %, 2975 MiB, 10240 MiB, 73, 311.56 W
2025/12/18 20:21:08.347, NVIDIA GeForce RTX 3080, 98 %, 81 %, 2971 MiB, 10240 MiB, 73, 311.20 W
2025/12/18 20:21:09.347, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2971 MiB, 10240 MiB, 73, 312.27 W
2025/12/18 20:21:10.348, NVIDIA GeForce RTX 3080, 99 %, 83 %, 2971 MiB, 10240 MiB, 73, 311.24 W
2025/12/18 20:21:11.348, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2971 MiB, 10240 MiB, 73, 311.57 W
2025/12/18 20:21:12.348, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2971 MiB, 10240 MiB, 73, 311.44 W
2025/12/18 20:21:13.348, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2972 MiB, 10240 MiB, 73, 311.18 W
2025/12/18 20:21:14.348, NVIDIA GeForce RTX 3080, 99 %, 90 %, 2971 MiB, 10240 MiB, 73, 312.89 W
2025/12/18 20:21:15.348, NVIDIA GeForce RTX 3080, 98 %, 88 %, 2971 MiB, 10240 MiB, 73, 313.74 W
2025/12/18 20:21:16.348, NVIDIA GeForce RTX 3080, 98 %, 89 %, 2971 MiB, 10240 MiB, 73, 312.38 W
2025/12/18 20:21:17.349, NVIDIA GeForce RTX 3080, 99 %, 89 %, 2971 MiB, 10240 MiB, 73, 314.32 W
2025/12/18 20:21:18.349, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2971 MiB, 10240 MiB, 73, 312.01 W
2025/12/18 20:21:19.349, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2971 MiB, 10240 MiB, 73, 312.22 W
2025/12/18 20:21:20.349, NVIDIA GeForce RTX 3080, 98 %, 81 %, 2971 MiB, 10240 MiB, 73, 313.06 W
2025/12/18 20:21:21.349, NVIDIA GeForce RTX 3080, 99 %, 86 %, 2971 MiB, 10240 MiB, 73, 312.14 W
2025/12/18 20:21:22.349, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2971 MiB, 10240 MiB, 73, 312.61 W
2025/12/18 20:21:23.350, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2972 MiB, 10240 MiB, 73, 313.73 W
2025/12/18 20:21:24.350, NVIDIA GeForce RTX 3080, 99 %, 86 %, 2972 MiB, 10240 MiB, 73, 313.13 W
2025/12/18 20:21:25.350, NVIDIA GeForce RTX 3080, 99 %, 85 %, 2972 MiB, 10240 MiB, 73, 312.88 W
2025/12/18 20:21:26.350, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2972 MiB, 10240 MiB, 73, 313.04 W
2025/12/18 20:21:27.350, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2972 MiB, 10240 MiB, 73, 313.79 W
2025/12/18 20:21:28.350, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2972 MiB, 10240 MiB, 73, 312.69 W
2025/12/18 20:21:29.350, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2972 MiB, 10240 MiB, 73, 310.99 W
2025/12/18 20:21:30.351, NVIDIA GeForce RTX 3080, 99 %, 87 %, 2972 MiB, 10240 MiB, 73, 314.48 W
2025/12/18 20:21:31.351, NVIDIA GeForce RTX 3080, 98 %, 87 %, 2972 MiB, 10240 MiB, 73, 310.89 W
2025/12/18 20:21:32.351, NVIDIA GeForce RTX 3080, 98 %, 88 %, 2972 MiB, 10240 MiB, 72, 313.03 W
2025/12/18 20:21:33.351, NVIDIA GeForce RTX 3080, 98 %, 87 %, 2972 MiB, 10240 MiB, 73, 312.36 W
2025/12/18 20:21:34.351, NVIDIA GeForce RTX 3080, 99 %, 88 %, 2972 MiB, 10240 MiB, 72, 312.63 W
2025/12/18 20:21:35.351, NVIDIA GeForce RTX 3080, 98 %, 80 %, 2972 MiB, 10240 MiB, 73, 312.40 W
2025/12/18 20:21:36.352, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2972 MiB, 10240 MiB, 72, 311.72 W
2025/12/18 20:21:37.352, NVIDIA GeForce RTX 3080, 99 %, 86 %, 2972 MiB, 10240 MiB, 73, 311.82 W
2025/12/18 20:21:38.352, NVIDIA GeForce RTX 3080, 99 %, 83 %, 2972 MiB, 10240 MiB, 72, 312.26 W
2025/12/18 20:21:39.352, NVIDIA GeForce RTX 3080, 99 %, 85 %, 2972 MiB, 10240 MiB, 73, 313.56 W
2025/12/18 20:21:40.352, NVIDIA GeForce RTX 3080, 99 %, 83 %, 2972 MiB, 10240 MiB, 73, 313.41 W
2025/12/18 20:21:41.352, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2972 MiB, 10240 MiB, 72, 311.70 W
2025/12/18 20:21:42.352, NVIDIA GeForce RTX 3080, 98 %, 85 %, 2972 MiB, 10240 MiB, 72, 311.61 W
2025/12/18 20:21:43.353, NVIDIA GeForce RTX 3080, 99 %, 85 %, 2972 MiB, 10240 MiB, 72, 313.18 W
2025/12/18 20:21:44.353, NVIDIA GeForce RTX 3080, 99 %, 88 %, 2972 MiB, 10240 MiB, 72, 312.83 W
2025/12/18 20:21:45.353, NVIDIA GeForce RTX 3080, 99 %, 90 %, 2972 MiB, 10240 MiB, 72, 311.66 W
2025/12/18 20:21:46.353, NVIDIA GeForce RTX 3080, 98 %, 88 %, 2972 MiB, 10240 MiB, 72, 312.13 W
2025/12/18 20:21:47.353, NVIDIA GeForce RTX 3080, 98 %, 87 %, 2972 MiB, 10240 MiB, 72, 313.78 W
2025/12/18 20:21:48.353, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2972 MiB, 10240 MiB, 72, 312.07 W
2025/12/18 20:21:49.353, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2972 MiB, 10240 MiB, 72, 310.97 W
2025/12/18 20:21:50.354, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2971 MiB, 10240 MiB, 72, 312.09 W
2025/12/18 20:21:51.354, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2971 MiB, 10240 MiB, 72, 311.92 W
2025/12/18 20:21:52.354, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2971 MiB, 10240 MiB, 72, 311.76 W
2025/12/18 20:21:53.354, NVIDIA GeForce RTX 3080, 99 %, 82 %, 2972 MiB, 10240 MiB, 72, 312.32 W
2025/12/18 20:21:54.354, NVIDIA GeForce RTX 3080, 98 %, 80 %, 2971 MiB, 10240 MiB, 72, 310.63 W
2025/12/18 20:21:55.354, NVIDIA GeForce RTX 3080, 97 %, 80 %, 2971 MiB, 10240 MiB, 72, 311.07 W
2025/12/18 20:21:56.354, NVIDIA GeForce RTX 3080, 99 %, 82 %, 2971 MiB, 10240 MiB, 72, 312.22 W
2025/12/18 20:21:57.355, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2971 MiB, 10240 MiB, 72, 311.49 W
2025/12/18 20:21:58.355, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2971 MiB, 10240 MiB, 72, 311.04 W
2025/12/18 20:21:59.355, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2972 MiB, 10240 MiB, 72, 311.18 W
2025/12/18 20:22:00.355, NVIDIA GeForce RTX 3080, 98 %, 86 %, 2971 MiB, 10240 MiB, 72, 311.10 W
2025/12/18 20:22:01.355, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2971 MiB, 10240 MiB, 72, 311.42 W
2025/12/18 20:22:02.355, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2971 MiB, 10240 MiB, 71, 311.53 W
2025/12/18 20:22:03.355, NVIDIA GeForce RTX 3080, 99 %, 82 %, 2971 MiB, 10240 MiB, 71, 310.98 W
2025/12/18 20:22:04.356, NVIDIA GeForce RTX 3080, 99 %, 82 %, 2971 MiB, 10240 MiB, 71, 310.41 W
2025/12/18 20:22:05.356, NVIDIA GeForce RTX 3080, 99 %, 83 %, 2971 MiB, 10240 MiB, 71, 310.82 W
2025/12/18 20:22:06.356, NVIDIA GeForce RTX 3080, 99 %, 81 %, 2971 MiB, 10240 MiB, 72, 311.55 W
2025/12/18 20:22:07.356, NVIDIA GeForce RTX 3080, 99 %, 81 %, 2971 MiB, 10240 MiB, 71, 311.70 W
2025/12/18 20:22:08.356, NVIDIA GeForce RTX 3080, 97 %, 81 %, 2971 MiB, 10240 MiB, 71, 311.79 W
2025/12/18 20:22:09.356, NVIDIA GeForce RTX 3080, 98 %, 81 %, 2971 MiB, 10240 MiB, 71, 310.82 W
2025/12/18 20:22:10.357, NVIDIA GeForce RTX 3080, 98 %, 81 %, 2971 MiB, 10240 MiB, 71, 309.65 W
2025/12/18 20:22:11.357, NVIDIA GeForce RTX 3080, 97 %, 81 %, 2971 MiB, 10240 MiB, 71, 310.04 W
2025/12/18 20:22:12.357, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2972 MiB, 10240 MiB, 71, 311.83 W
2025/12/18 20:22:13.357, NVIDIA GeForce RTX 3080, 98 %, 89 %, 2971 MiB, 10240 MiB, 71, 310.56 W
2025/12/18 20:22:14.357, NVIDIA GeForce RTX 3080, 98 %, 88 %, 2971 MiB, 10240 MiB, 71, 311.73 W
2025/12/18 20:22:15.357, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2971 MiB, 10240 MiB, 71, 312.14 W
2025/12/18 20:22:16.357, NVIDIA GeForce RTX 3080, 98 %, 89 %, 2971 MiB, 10240 MiB, 71, 312.03 W
2025/12/18 20:22:17.358, NVIDIA GeForce RTX 3080, 98 %, 89 %, 2971 MiB, 10240 MiB, 71, 313.78 W
2025/12/18 20:22:18.358, NVIDIA GeForce RTX 3080, 98 %, 81 %, 2971 MiB, 10240 MiB, 71, 310.28 W
2025/12/18 20:22:19.358, NVIDIA GeForce RTX 3080, 99 %, 85 %, 2971 MiB, 10240 MiB, 71, 310.89 W
2025/12/18 20:22:20.358, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2971 MiB, 10240 MiB, 71, 311.65 W
2025/12/18 20:22:21.358, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2971 MiB, 10240 MiB, 71, 313.44 W
2025/12/18 20:22:22.358, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2971 MiB, 10240 MiB, 71, 312.81 W
2025/12/18 20:22:23.358, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2971 MiB, 10240 MiB, 71, 312.15 W
2025/12/18 20:22:24.358, NVIDIA GeForce RTX 3080, 98 %, 85 %, 2971 MiB, 10240 MiB, 71, 311.17 W
2025/12/18 20:22:25.359, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2971 MiB, 10240 MiB, 71, 310.58 W
2025/12/18 20:22:26.359, NVIDIA GeForce RTX 3080, 97 %, 82 %, 2971 MiB, 10240 MiB, 71, 310.46 W
2025/12/18 20:22:27.359, NVIDIA GeForce RTX 3080, 97 %, 85 %, 2971 MiB, 10240 MiB, 70, 310.55 W
2025/12/18 20:22:28.359, NVIDIA GeForce RTX 3080, 97 %, 86 %, 2971 MiB, 10240 MiB, 71, 311.46 W
2025/12/18 20:22:29.359, NVIDIA GeForce RTX 3080, 97 %, 87 %, 2971 MiB, 10240 MiB, 70, 310.08 W
2025/12/18 20:22:30.359, NVIDIA GeForce RTX 3080, 98 %, 89 %, 2971 MiB, 10240 MiB, 71, 311.81 W
2025/12/18 20:22:31.360, NVIDIA GeForce RTX 3080, 97 %, 88 %, 2971 MiB, 10240 MiB, 71, 312.74 W
2025/12/18 20:22:32.360, NVIDIA GeForce RTX 3080, 98 %, 88 %, 2965 MiB, 10240 MiB, 71, 311.72 W
2025/12/18 20:22:33.360, NVIDIA GeForce RTX 3080, 98 %, 90 %, 2965 MiB, 10240 MiB, 71, 311.07 W
2025/12/18 20:22:34.360, NVIDIA GeForce RTX 3080, 98 %, 89 %, 2965 MiB, 10240 MiB, 70, 313.55 W
2025/12/18 20:22:35.360, NVIDIA GeForce RTX 3080, 99 %, 85 %, 2967 MiB, 10240 MiB, 70, 312.15 W
2025/12/18 20:22:36.360, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2967 MiB, 10240 MiB, 70, 311.73 W
2025/12/18 20:22:37.361, NVIDIA GeForce RTX 3080, 99 %, 86 %, 2967 MiB, 10240 MiB, 70, 312.09 W
2025/12/18 20:22:38.361, NVIDIA GeForce RTX 3080, 99 %, 83 %, 2967 MiB, 10240 MiB, 70, 312.25 W
2025/12/18 20:22:39.361, NVIDIA GeForce RTX 3080, 99 %, 86 %, 2967 MiB, 10240 MiB, 71, 312.85 W
2025/12/18 20:22:40.361, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2967 MiB, 10240 MiB, 71, 310.72 W
2025/12/18 20:22:41.361, NVIDIA GeForce RTX 3080, 99 %, 85 %, 2967 MiB, 10240 MiB, 71, 312.66 W
2025/12/18 20:22:42.361, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2967 MiB, 10240 MiB, 70, 312.48 W
2025/12/18 20:22:43.361, NVIDIA GeForce RTX 3080, 99 %, 87 %, 2967 MiB, 10240 MiB, 71, 313.52 W
2025/12/18 20:22:44.362, NVIDIA GeForce RTX 3080, 99 %, 89 %, 2968 MiB, 10240 MiB, 70, 311.40 W
2025/12/18 20:22:45.362, NVIDIA GeForce RTX 3080, 99 %, 89 %, 3005 MiB, 10240 MiB, 70, 312.67 W
2025/12/18 20:22:46.362, NVIDIA GeForce RTX 3080, 99 %, 78 %, 3006 MiB, 10240 MiB, 70, 309.95 W
2025/12/18 20:22:47.362, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3006 MiB, 10240 MiB, 70, 311.55 W
2025/12/18 20:22:48.362, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3002 MiB, 10240 MiB, 70, 311.10 W
2025/12/18 20:22:49.362, NVIDIA GeForce RTX 3080, 99 %, 83 %, 3003 MiB, 10240 MiB, 70, 312.52 W
2025/12/18 20:22:50.362, NVIDIA GeForce RTX 3080, 98 %, 85 %, 3000 MiB, 10240 MiB, 70, 311.30 W
2025/12/18 20:22:51.363, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2971 MiB, 10240 MiB, 70, 311.84 W
2025/12/18 20:22:52.363, NVIDIA GeForce RTX 3080, 98 %, 85 %, 2968 MiB, 10240 MiB, 70, 312.13 W
2025/12/18 20:22:53.363, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2968 MiB, 10240 MiB, 70, 313.02 W
2025/12/18 20:22:54.363, NVIDIA GeForce RTX 3080, 98 %, 83 %, 2967 MiB, 10240 MiB, 70, 310.75 W
2025/12/18 20:22:55.363, NVIDIA GeForce RTX 3080, 99 %, 83 %, 2969 MiB, 10240 MiB, 70, 310.76 W
2025/12/18 20:22:56.363, NVIDIA GeForce RTX 3080, 97 %, 82 %, 2969 MiB, 10240 MiB, 70, 309.89 W
2025/12/18 20:22:57.364, NVIDIA GeForce RTX 3080, 98 %, 84 %, 2963 MiB, 10240 MiB, 70, 310.35 W
2025/12/18 20:22:58.364, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2963 MiB, 10240 MiB, 70, 310.32 W
2025/12/18 20:22:59.364, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2963 MiB, 10240 MiB, 70, 310.99 W
2025/12/18 20:23:00.364, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2963 MiB, 10240 MiB, 70, 310.56 W
2025/12/18 20:23:01.364, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2963 MiB, 10240 MiB, 70, 312.46 W
2025/12/18 20:23:02.364, NVIDIA GeForce RTX 3080, 98 %, 82 %, 2965 MiB, 10240 MiB, 70, 312.05 W
2025/12/18 20:23:03.365, NVIDIA GeForce RTX 3080, 99 %, 84 %, 2966 MiB, 10240 MiB, 70, 310.89 W
2025/12/18 20:23:04.365, NVIDIA GeForce RTX 3080, 99 %, 82 %, 2965 MiB, 10240 MiB, 70, 309.63 W
2025/12/18 20:23:05.365, NVIDIA GeForce RTX 3080, 99 %, 83 %, 2965 MiB, 10240 MiB, 70, 310.33 W
2025/12/18 20:23:06.365, NVIDIA GeForce RTX 3080, 99 %, 82 %, 2965 MiB, 10240 MiB, 70, 310.37 W
2025/12/18 20:23:07.365, NVIDIA GeForce RTX 3080, 98 %, 81 %, 3013 MiB, 10240 MiB, 70, 309.34 W
2025/12/18 20:23:08.365, NVIDIA GeForce RTX 3080, 98 %, 82 %, 3016 MiB, 10240 MiB, 70, 309.86 W
2025/12/18 20:23:09.365, NVIDIA GeForce RTX 3080, 99 %, 78 %, 3014 MiB, 10240 MiB, 70, 311.08 W
2025/12/18 20:23:10.366, NVIDIA GeForce RTX 3080, 98 %, 81 %, 3014 MiB, 10240 MiB, 70, 309.90 W
2025/12/18 20:23:11.366, NVIDIA GeForce RTX 3080, 98 %, 84 %, 3013 MiB, 10240 MiB, 70, 311.51 W
2025/12/18 20:23:12.366, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3005 MiB, 10240 MiB, 70, 310.38 W
2025/12/18 20:23:13.366, NVIDIA GeForce RTX 3080, 98 %, 81 %, 2995 MiB, 10240 MiB, 70, 311.33 W
2025/12/18 20:23:14.366, NVIDIA GeForce RTX 3080, 99 %, 83 %, 2996 MiB, 10240 MiB, 70, 312.68 W
2025/12/18 20:23:15.366, NVIDIA GeForce RTX 3080, 98 %, 89 %, 2995 MiB, 10240 MiB, 70, 312.46 W
2025/12/18 20:23:16.366, NVIDIA GeForce RTX 3080, 99 %, 90 %, 2995 MiB, 10240 MiB, 70, 312.49 W
2025/12/18 20:23:17.367, NVIDIA GeForce RTX 3080, 99 %, 90 %, 2989 MiB, 10240 MiB, 70, 313.32 W
2025/12/18 20:23:18.367, NVIDIA GeForce RTX 3080, 98 %, 88 %, 2979 MiB, 10240 MiB, 70, 312.80 W
2025/12/18 20:23:19.367, NVIDIA GeForce RTX 3080, 98 %, 88 %, 2979 MiB, 10240 MiB, 70, 314.03 W
2025/12/18 20:23:20.367, NVIDIA GeForce RTX 3080, 98 %, 90 %, 2979 MiB, 10240 MiB, 70, 312.73 W
2025/12/18 20:23:21.367, NVIDIA GeForce RTX 3080, 98 %, 88 %, 2979 MiB, 10240 MiB, 70, 311.73 W
2025/12/18 20:23:22.367, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3156 MiB, 10240 MiB, 70, 310.37 W
2025/12/18 20:23:23.368, NVIDIA GeForce RTX 3080, 98 %, 85 %, 3125 MiB, 10240 MiB, 70, 310.18 W
2025/12/18 20:23:24.368, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3125 MiB, 10240 MiB, 70, 310.68 W
2025/12/18 20:23:25.368, NVIDIA GeForce RTX 3080, 99 %, 89 %, 3124 MiB, 10240 MiB, 70, 312.58 W
2025/12/18 20:23:26.368, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3124 MiB, 10240 MiB, 70, 314.05 W
2025/12/18 20:23:27.368, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3123 MiB, 10240 MiB, 70, 312.03 W
2025/12/18 20:23:28.368, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3030 MiB, 10240 MiB, 70, 312.81 W
2025/12/18 20:23:29.368, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3016 MiB, 10240 MiB, 70, 311.76 W
2025/12/18 20:23:30.369, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3016 MiB, 10240 MiB, 70, 311.89 W
2025/12/18 20:23:31.369, NVIDIA GeForce RTX 3080, 98 %, 87 %, 3008 MiB, 10240 MiB, 70, 312.17 W
2025/12/18 20:23:32.369, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3008 MiB, 10240 MiB, 70, 313.72 W
2025/12/18 20:23:33.369, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3008 MiB, 10240 MiB, 70, 312.37 W
2025/12/18 20:23:34.369, NVIDIA GeForce RTX 3080, 99 %, 89 %, 3016 MiB, 10240 MiB, 70, 311.27 W
2025/12/18 20:23:35.369, NVIDIA GeForce RTX 3080, 99 %, 89 %, 3016 MiB, 10240 MiB, 70, 310.61 W
2025/12/18 20:23:36.369, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3016 MiB, 10240 MiB, 70, 313.87 W
2025/12/18 20:23:37.370, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3016 MiB, 10240 MiB, 70, 313.01 W
2025/12/18 20:23:38.370, NVIDIA GeForce RTX 3080, 99 %, 85 %, 3016 MiB, 10240 MiB, 70, 311.13 W
2025/12/18 20:23:39.370, NVIDIA GeForce RTX 3080, 98 %, 85 %, 3015 MiB, 10240 MiB, 70, 313.55 W
2025/12/18 20:23:40.370, NVIDIA GeForce RTX 3080, 98 %, 86 %, 3016 MiB, 10240 MiB, 70, 311.63 W
2025/12/18 20:23:41.370, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3016 MiB, 10240 MiB, 70, 315.21 W
2025/12/18 20:23:42.370, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3016 MiB, 10240 MiB, 70, 313.60 W
2025/12/18 20:23:43.371, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3016 MiB, 10240 MiB, 70, 313.25 W
2025/12/18 20:23:44.371, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3016 MiB, 10240 MiB, 70, 313.04 W
2025/12/18 20:23:45.371, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3016 MiB, 10240 MiB, 70, 314.02 W
2025/12/18 20:23:46.371, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3016 MiB, 10240 MiB, 70, 314.47 W
2025/12/18 20:23:47.371, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3004 MiB, 10240 MiB, 70, 312.11 W
2025/12/18 20:23:48.371, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3004 MiB, 10240 MiB, 70, 313.11 W
2025/12/18 20:23:49.372, NVIDIA GeForce RTX 3080, 99 %, 89 %, 3004 MiB, 10240 MiB, 70, 312.89 W
2025/12/18 20:23:50.372, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3004 MiB, 10240 MiB, 70, 313.68 W
2025/12/18 20:23:51.372, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3004 MiB, 10240 MiB, 70, 312.98 W
2025/12/18 20:23:52.372, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3004 MiB, 10240 MiB, 70, 313.24 W
2025/12/18 20:23:53.372, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3004 MiB, 10240 MiB, 70, 313.78 W
2025/12/18 20:23:54.372, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3004 MiB, 10240 MiB, 70, 313.26 W
2025/12/18 20:23:55.372, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3004 MiB, 10240 MiB, 70, 313.92 W
2025/12/18 20:23:56.373, NVIDIA GeForce RTX 3080, 98 %, 89 %, 3004 MiB, 10240 MiB, 70, 312.99 W
2025/12/18 20:23:57.373, NVIDIA GeForce RTX 3080, 98 %, 88 %, 3004 MiB, 10240 MiB, 70, 313.05 W
2025/12/18 20:23:58.373, NVIDIA GeForce RTX 3080, 99 %, 85 %, 3007 MiB, 10240 MiB, 70, 311.32 W
2025/12/18 20:23:59.373, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3035 MiB, 10240 MiB, 70, 310.77 W
2025/12/18 20:24:00.373, NVIDIA GeForce RTX 3080, 98 %, 83 %, 3036 MiB, 10240 MiB, 70, 313.21 W
2025/12/18 20:24:01.373, NVIDIA GeForce RTX 3080, 99 %, 90 %, 3035 MiB, 10240 MiB, 70, 313.94 W
2025/12/18 20:24:02.373, NVIDIA GeForce RTX 3080, 98 %, 84 %, 3036 MiB, 10240 MiB, 70, 311.66 W
