timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2025/12/18 23:15:02.406, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.27 W
2025/12/18 23:15:03.406, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 309.50 W
2025/12/18 23:15:04.406, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 312.55 W
2025/12/18 23:15:05.406, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.55 W
2025/12/18 23:15:06.407, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.13 W
2025/12/18 23:15:07.407, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.08 W
2025/12/18 23:15:08.407, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.96 W
2025/12/18 23:15:09.407, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 309.89 W
2025/12/18 23:15:10.407, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.97 W
2025/12/18 23:15:11.407, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 309.71 W
2025/12/18 23:15:12.407, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.76 W
2025/12/18 23:15:13.408, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 308.49 W
2025/12/18 23:15:14.408, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.05 W
2025/12/18 23:15:15.408, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.48 W
2025/12/18 23:15:16.408, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7489 MiB, 10240 MiB, 72, 308.97 W
2025/12/18 23:15:17.408, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.24 W
2025/12/18 23:15:18.408, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.94 W
2025/12/18 23:15:19.408, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 308.32 W
2025/12/18 23:15:20.409, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 308.48 W
2025/12/18 23:15:21.409, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 311.30 W
2025/12/18 23:15:22.409, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 309.35 W
2025/12/18 23:15:23.409, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 308.73 W
2025/12/18 23:15:24.409, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.32 W
2025/12/18 23:15:25.409, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 309.16 W
2025/12/18 23:15:26.409, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 310.16 W
2025/12/18 23:15:27.410, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 308.73 W
2025/12/18 23:15:28.410, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.31 W
2025/12/18 23:15:29.410, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 311.05 W
2025/12/18 23:15:30.410, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 309.40 W
2025/12/18 23:15:31.410, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 312.03 W
2025/12/18 23:15:32.410, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 306.39 W
2025/12/18 23:15:33.410, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 310.32 W
2025/12/18 23:15:34.411, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 311.24 W
2025/12/18 23:15:35.411, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 308.92 W
2025/12/18 23:15:36.411, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 311.82 W
2025/12/18 23:15:37.411, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.33 W
2025/12/18 23:15:38.411, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 310.54 W
2025/12/18 23:15:39.411, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.15 W
2025/12/18 23:15:40.411, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 308.93 W
2025/12/18 23:15:41.412, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 310.02 W
2025/12/18 23:15:42.412, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.79 W
2025/12/18 23:15:43.412, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7489 MiB, 10240 MiB, 72, 309.24 W
2025/12/18 23:15:44.412, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.05 W
2025/12/18 23:15:45.412, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.22 W
2025/12/18 23:15:46.412, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 308.23 W
2025/12/18 23:15:47.412, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 309.73 W
2025/12/18 23:15:48.413, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 310.79 W
2025/12/18 23:15:49.413, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.23 W
2025/12/18 23:15:50.413, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 308.11 W
2025/12/18 23:15:51.413, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 311.24 W
2025/12/18 23:15:52.413, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 309.12 W
2025/12/18 23:15:53.413, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.68 W
2025/12/18 23:15:54.413, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 310.70 W
2025/12/18 23:15:55.414, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 307.73 W
2025/12/18 23:15:56.414, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.39 W
2025/12/18 23:15:57.414, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.00 W
2025/12/18 23:15:58.414, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 309.35 W
2025/12/18 23:15:59.414, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.38 W
2025/12/18 23:16:00.414, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.44 W
2025/12/18 23:16:01.414, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 308.15 W
2025/12/18 23:16:02.414, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 308.94 W
2025/12/18 23:16:03.415, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.75 W
2025/12/18 23:16:04.415, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 307.97 W
2025/12/18 23:16:05.415, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 308.88 W
2025/12/18 23:16:06.415, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.65 W
2025/12/18 23:16:07.415, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 307.54 W
2025/12/18 23:16:08.415, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 309.93 W
2025/12/18 23:16:09.415, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.76 W
2025/12/18 23:16:10.416, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.53 W
2025/12/18 23:16:11.416, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 310.48 W
2025/12/18 23:16:12.416, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.40 W
2025/12/18 23:16:13.416, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.99 W
2025/12/18 23:16:14.416, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.18 W
2025/12/18 23:16:15.416, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 308.64 W
2025/12/18 23:16:16.416, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.09 W
2025/12/18 23:16:17.417, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 311.76 W
2025/12/18 23:16:18.417, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7489 MiB, 10240 MiB, 72, 309.57 W
2025/12/18 23:16:19.417, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 307.82 W
2025/12/18 23:16:20.417, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 309.57 W
2025/12/18 23:16:21.417, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 310.49 W
2025/12/18 23:16:22.417, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.42 W
2025/12/18 23:16:23.417, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.44 W
2025/12/18 23:16:24.418, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 309.05 W
2025/12/18 23:16:25.418, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 311.22 W
2025/12/18 23:16:26.418, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.22 W
2025/12/18 23:16:27.418, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.35 W
2025/12/18 23:16:28.418, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 310.11 W
2025/12/18 23:16:29.418, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 309.59 W
2025/12/18 23:16:30.418, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 310.75 W
2025/12/18 23:16:31.419, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 310.95 W
2025/12/18 23:16:32.419, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.94 W
2025/12/18 23:16:33.419, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.10 W
2025/12/18 23:16:34.419, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 311.28 W
2025/12/18 23:16:35.419, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7489 MiB, 10240 MiB, 71, 309.60 W
2025/12/18 23:16:36.419, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 308.96 W
2025/12/18 23:16:37.419, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.21 W
2025/12/18 23:16:38.420, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 308.48 W
2025/12/18 23:16:39.420, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 309.47 W
2025/12/18 23:16:40.420, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.53 W
2025/12/18 23:16:41.420, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 309.96 W
2025/12/18 23:16:42.420, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 310.41 W
2025/12/18 23:16:43.420, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.57 W
2025/12/18 23:16:44.420, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 309.72 W
2025/12/18 23:16:45.421, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 308.87 W
2025/12/18 23:16:46.421, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 310.48 W
2025/12/18 23:16:47.421, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 309.99 W
2025/12/18 23:16:48.421, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 310.75 W
2025/12/18 23:16:49.421, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.33 W
2025/12/18 23:16:50.421, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 311.53 W
2025/12/18 23:16:51.421, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.64 W
2025/12/18 23:16:52.422, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7489 MiB, 10240 MiB, 72, 309.02 W
2025/12/18 23:16:53.422, NVIDIA GeForce RTX 3080, 100 %, 75 %, 7489 MiB, 10240 MiB, 71, 308.30 W
2025/12/18 23:16:54.422, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.44 W
2025/12/18 23:16:55.422, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.77 W
2025/12/18 23:16:56.422, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 311.02 W
2025/12/18 23:16:57.422, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 312.39 W
2025/12/18 23:16:58.422, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 309.23 W
2025/12/18 23:16:59.423, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 311.41 W
2025/12/18 23:17:00.423, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.01 W
2025/12/18 23:17:01.423, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 308.98 W
2025/12/18 23:17:02.423, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 310.43 W
2025/12/18 23:17:03.423, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.01 W
2025/12/18 23:17:04.423, NVIDIA GeForce RTX 3080, 100 %, 85 %, 7489 MiB, 10240 MiB, 72, 309.05 W
2025/12/18 23:17:05.423, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 310.19 W
2025/12/18 23:17:06.424, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 309.63 W
2025/12/18 23:17:07.424, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.42 W
2025/12/18 23:17:08.424, NVIDIA GeForce RTX 3080, 100 %, 76 %, 7489 MiB, 10240 MiB, 71, 309.21 W
2025/12/18 23:17:09.424, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 310.93 W
2025/12/18 23:17:10.424, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 308.72 W
2025/12/18 23:17:11.424, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 311.03 W
2025/12/18 23:17:12.424, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 308.55 W
2025/12/18 23:17:13.424, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 311.03 W
2025/12/18 23:17:14.425, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 310.26 W
2025/12/18 23:17:15.425, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 307.87 W
2025/12/18 23:17:16.425, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 71, 309.34 W
2025/12/18 23:17:17.425, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 310.59 W
2025/12/18 23:17:18.425, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.65 W
2025/12/18 23:17:19.425, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 311.33 W
2025/12/18 23:17:20.425, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 310.16 W
2025/12/18 23:17:21.426, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 310.33 W
2025/12/18 23:17:22.426, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.53 W
2025/12/18 23:17:23.426, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 311.58 W
2025/12/18 23:17:24.426, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 312.39 W
2025/12/18 23:17:25.426, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 310.42 W
2025/12/18 23:17:26.426, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.48 W
2025/12/18 23:17:27.426, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 309.07 W
2025/12/18 23:17:28.426, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 310.88 W
2025/12/18 23:17:29.427, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 310.25 W
2025/12/18 23:17:30.427, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.38 W
2025/12/18 23:17:31.427, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 311.23 W
2025/12/18 23:17:32.427, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 308.83 W
2025/12/18 23:17:33.427, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 310.36 W
2025/12/18 23:17:34.427, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 310.71 W
2025/12/18 23:17:35.427, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 309.75 W
2025/12/18 23:17:36.428, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 311.34 W
2025/12/18 23:17:37.428, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 310.57 W
2025/12/18 23:17:38.428, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 310.41 W
2025/12/18 23:17:39.428, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.88 W
2025/12/18 23:17:40.428, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 309.97 W
2025/12/18 23:17:41.428, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 72, 311.66 W
2025/12/18 23:17:42.428, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 310.50 W
2025/12/18 23:17:43.428, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 309.79 W
2025/12/18 23:17:44.429, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 310.96 W
2025/12/18 23:17:45.429, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 311.07 W
2025/12/18 23:17:46.429, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 309.26 W
2025/12/18 23:17:47.429, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 72, 310.52 W
2025/12/18 23:17:48.429, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 312.13 W
2025/12/18 23:17:49.429, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 309.20 W
2025/12/18 23:17:50.429, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 310.20 W
2025/12/18 23:17:51.429, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.32 W
2025/12/18 23:17:52.430, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 310.58 W
2025/12/18 23:17:53.430, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.92 W
2025/12/18 23:17:54.430, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 309.72 W
2025/12/18 23:17:55.430, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 310.89 W
2025/12/18 23:17:56.430, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 308.99 W
2025/12/18 23:17:57.430, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 310.89 W
2025/12/18 23:17:58.430, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 312.30 W
2025/12/18 23:17:59.431, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 310.05 W
2025/12/18 23:18:00.431, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 310.71 W
2025/12/18 23:18:01.431, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 309.98 W
2025/12/18 23:18:02.431, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 309.61 W
2025/12/18 23:18:03.431, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 309.76 W
2025/12/18 23:18:04.431, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 72, 309.40 W
2025/12/18 23:18:05.431, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 310.28 W
2025/12/18 23:18:06.431, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 308.81 W
2025/12/18 23:18:07.432, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 309.44 W
2025/12/18 23:18:08.432, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.98 W
2025/12/18 23:18:09.432, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.74 W
2025/12/18 23:18:10.432, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 310.82 W
2025/12/18 23:18:11.432, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 310.73 W
2025/12/18 23:18:12.432, NVIDIA GeForce RTX 3080, 100 %, 83 %, 7489 MiB, 10240 MiB, 72, 309.57 W
2025/12/18 23:18:13.432, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.24 W
2025/12/18 23:18:14.433, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 72, 309.48 W
2025/12/18 23:18:15.433, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 72, 309.88 W
2025/12/18 23:18:16.433, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 310.08 W
2025/12/18 23:18:17.433, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 72, 311.26 W
2025/12/18 23:18:18.433, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 310.32 W
2025/12/18 23:18:19.433, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 309.37 W
2025/12/18 23:18:20.433, NVIDIA GeForce RTX 3080, 100 %, 81 %, 7489 MiB, 10240 MiB, 71, 311.32 W
2025/12/18 23:18:21.434, NVIDIA GeForce RTX 3080, 100 %, 77 %, 7489 MiB, 10240 MiB, 71, 308.57 W
2025/12/18 23:18:22.434, NVIDIA GeForce RTX 3080, 100 %, 84 %, 7489 MiB, 10240 MiB, 72, 310.23 W
2025/12/18 23:18:23.434, NVIDIA GeForce RTX 3080, 100 %, 80 %, 7489 MiB, 10240 MiB, 71, 310.60 W
2025/12/18 23:18:24.434, NVIDIA GeForce RTX 3080, 100 %, 82 %, 7489 MiB, 10240 MiB, 71, 308.43 W
2025/12/18 23:18:25.434, NVIDIA GeForce RTX 3080, 100 %, 79 %, 7489 MiB, 10240 MiB, 71, 309.12 W
2025/12/18 23:18:26.434, NVIDIA GeForce RTX 3080, 100 %, 78 %, 7489 MiB, 10240 MiB, 71, 312.16 W
